describe,label,image
"The image features a close-up view of a large green leaf with brown spots, possibly a plant or a piece of broccoli. The leaf is positioned in the center of the image, and its size is quite large, covering a significant portion of the frame. The leaf appears to be in a state of decay, as indicated by the brown spots and the overall condition of the plant.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (415).jpg
"The image features a close-up view of a leaf, possibly a corn leaf, with a small hole in the center. The hole appears to be a result of an insect bite, possibly from a caterpillar. The leaf is green and has a slightly brownish tint, giving it a natural and vibrant appearance. The hole is located towards the center of the leaf, drawing attention to the damage caused by the insect.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (465).JPG
"The image features a large, green, leafy plant with yellow spots, possibly a corn plant. The plant is placed on a grey surface, possibly a table or a countertop. The plant is in the foreground of the image, occupying a significant portion of the frame. The yellow spots on the plant's leaves are noticeable, adding a unique touch to the overall appearance of the plant.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (464).JPG
"The image features a close-up of a leaf with a green stem, which appears to be a leafy plant. The leaf is large and has a few spots on it, giving it a slightly worn and aged appearance. The leaf is positioned in the center of the image, and it seems to be the main focus of the photo.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (482).JPG
"The image features a close-up view of a green leaf with a brown spot on it. The brown spot appears to be a hole or a small piece of the leaf that has been removed. The leaf is situated in the center of the image, and the focus is on the brown spot and the surrounding green area. The leaf appears to be in a field, possibly a corn field, as it is a common sight in such environments.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (623).JPG
"The image features a close-up view of a leaf with a green stem, possibly from a plant or a tree. The leaf is covered in spots, which are likely the result of a disease or pests affecting the plant. The leaf is positioned in the center of the image, and the spots are scattered across its surface, creating an interesting pattern.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (551).JPG
"The image features a close-up view of a leaf with a large number of holes in it. The leaf appears to be a green plant, possibly a leafy vegetable, and is placed on a table. The holes are scattered throughout the leaf, with some appearing to be more prominent than others. The leaf is quite large, occupying a significant portion of the image, and the holes give it a somewhat damaged appearance.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (389).JPG
"The image features a cornfield with a large, green, and healthy corn plant in the foreground. The plant is growing tall and has a noticeable green stripe down its center. The corn plant is surrounded by other green plants, creating a lush and vibrant scene. The overall atmosphere of the image is one of abundance and growth, with the corn plant being a prominent focal point.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (35).jpg
"The image features a close-up of a green leaf with a brown spot on it. The brown spot is located towards the center of the leaf, and it appears to be a small insect or a blemish on the leaf's surface. The leaf is part of a larger plant, and the focus is on the intricate details of the leaf's texture and the brown spot.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (259).jpg
"The image features a close-up view of a leaf with yellow and green stripes, likely from a corn plant. The leaf is covered in yellow spots, which are visible on the surface. The leaf appears to be in a field, possibly a cornfield, as it is surrounded by other green plants. The close-up perspective highlights the intricate details of the leaf, making it the focal point of the image.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (56).jpg
"The image features a close-up view of a leaf, possibly a plant or a tree leaf, with a green stem. The leaf appears to be slightly damaged or has a brown spot, giving it a unique and aged appearance. The leaf is positioned in the center of the image, occupying a significant portion of the frame.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (320).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its intricate details. The leaf is covered in a variety of red spots, which are likely insect bites or pests. The leaf appears to be a part of a plant, possibly a corn plant, as it is described as a corn leaf. The spots on the leaf are scattered all over, creating a visually interesting and textured appearance.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (799).JPG
